filename,width,height,aspect_ratio,mean_R,mean_G,mean_B,std_R,std_G,std_B,brightness,contrast,min_brightness,max_brightness,median_brightness,hue,saturation,value,red_ratio,green_ratio,blue_ratio,dark_ratio,bright_ratio,edge_strength,bright_TL,bright_TC,bright_TR,bright_ML,bright_MC,bright_MR,bright_BL,bright_BC,bright_BR
IR_SU_NT_W1_H1_C4_0004.jpg,1920,1080,1.778,52.7,52.7,52.7,10.5,10.5,10.5,52.7,10.5,34.0,172.0,54.0,0.0,0.0,0.207,0.0,0.0,0.0,0.868,0.0,0.7,56.9,58.6,59.7,59.1,58.1,58.0,40.2,41.3,42.0
IR_SU_NT_W1_H1_C5A5B1_0001.jpg,1920,1080,1.778,51.3,51.3,51.3,10.6,10.6,10.6,51.3,10.6,33.0,196.0,52.0,0.0,0.0,0.201,0.0,0.0,0.0,0.893,0.0,0.72,57.2,55.4,54.9,57.5,57.5,58.2,40.6,40.1,40.0
IR_SU_NT_W1_H1_C5A5B1_0002.jpg,1920,1080,1.778,46.2,46.2,46.2,10.7,10.7,10.7,46.2,10.7,32.0,205.0,44.0,0.0,0.0,0.181,0.0,0.0,0.0,0.917,0.0,0.72,44.7,46.1,47.4,53.0,54.5,57.7,37.3,37.6,37.7
IR_SU_NT_W1_H1_C5A5B1_0003.jpg,1920,1080,1.778,45.9,45.9,45.9,8.7,8.7,8.7,45.9,8.7,32.0,204.0,46.0,0.0,0.0,0.18,0.0,0.0,0.0,0.97,0.0,0.71,50.2,47.7,47.0,52.4,50.9,50.9,38.2,37.8,37.8
IR_SU_NT_W1_H1_C5A5B1_0004.jpg,1920,1080,1.778,49.8,49.8,49.8,9.5,9.5,9.5,49.8,9.5,35.0,203.0,52.0,0.0,0.0,0.195,0.0,0.0,0.0,0.918,0.0,0.71,52.8,53.6,54.1,55.1,55.6,56.6,39.9,40.1,40.4
IR_SU_NT_W1_H1_C5A5_0001.jpg,1920,1080,1.778,54.5,54.5,54.5,11.9,11.9,11.9,54.5,11.9,34.0,199.0,55.0,0.0,0.0,0.214,0.0,0.0,0.0,0.777,0.0,0.72,62.9,59.8,59.4,61.8,60.9,60.8,42.2,41.2,41.0
IR_SU_NT_W1_H1_C5A5_0002.jpg,1920,1080,1.778,47.5,47.5,47.5,11.9,11.9,11.9,47.5,11.9,32.0,196.0,44.0,0.0,0.0,0.186,0.0,0.0,0.0,0.886,0.0,0.73,46.8,46.9,48.3,54.2,57.8,60.3,37.5,37.8,37.7
IR_SU_NT_W1_H1_C5A5_0003.jpg,1920,1080,1.778,47.6,47.6,47.6,8.7,8.7,8.7,47.6,8.7,33.0,204.0,48.0,0.0,0.0,0.187,0.0,0.0,0.0,0.964,0.0,0.7,54.3,51.0,49.2,53.3,52.5,51.5,39.5,38.5,38.3
IR_SU_NT_W1_H1_C5A5_0004.jpg,1920,1080,1.778,49.5,49.5,49.5,10.9,10.9,10.9,49.5,10.9,35.0,201.0,51.0,0.0,0.0,0.194,0.0,0.0,0.0,0.919,0.0,0.73,52.7,52.3,52.2,55.1,55.0,58.7,39.8,39.7,39.8
IR_SU_NT_W1_H1_C5B5_0001.jpg,1920,1080,1.778,50.3,50.3,50.3,9.9,9.9,9.9,50.3,9.9,34.0,197.0,51.0,0.0,0.0,0.197,0.0,0.0,0.0,0.903,0.0,0.71,53.7,53.3,55.9,56.5,55.8,58.0,39.6,39.5,40.5
IR_SU_NT_W1_H1_C5B5_0002.jpg,1920,1080,1.778,44.3,44.3,44.3,8.5,8.5,8.5,44.3,8.5,31.0,194.0,43.0,0.0,0.0,0.174,0.0,0.0,0.0,0.966,0.0,0.7,46.9,44.2,43.3,52.2,51.0,50.7,37.7,36.7,36.4
IR_SU_NT_W1_H1_C5B5_0003.jpg,1920,1080,1.778,50.4,50.4,50.4,10.7,10.7,10.7,50.4,10.7,33.0,206.0,50.0,0.0,0.0,0.198,0.0,0.0,0.0,0.911,0.0,0.72,62.2,54.9,51.5,56.3,55.1,53.4,41.9,39.7,38.9
IR_SU_NT_W1_H1_C5B5_0004.jpg,1920,1080,1.778,52.3,52.3,52.3,9.9,9.9,9.9,52.3,9.9,36.0,198.0,53.0,0.0,0.0,0.205,0.0,0.0,0.0,0.881,0.0,0.7,57.6,58.4,57.9,57.5,56.7,57.1,41.1,42.1,42.3
IR_SU_NT_W1_H1_C5C4C3_0001.jpg,1920,1080,1.778,51.4,51.4,51.4,10.3,10.3,10.3,51.4,10.3,33.0,193.0,53.0,0.0,0.0,0.202,0.0,0.0,0.0,0.896,0.0,0.72,56.0,57.4,56.2,57.2,57.5,57.4,40.4,40.6,40.3
IR_SU_NT_W1_H1_C5C4C3_0002.jpg,1920,1080,1.778,42.9,42.9,42.9,8.6,8.6,8.6,42.9,8.6,31.0,181.0,40.0,0.0,0.0,0.168,0.0,0.0,0.0,0.972,0.0,0.71,42.3,42.4,41.7,50.7,50.3,50.6,36.2,36.1,36.1
IR_SU_NT_W1_H1_C5C4C3_0003.jpg,1920,1080,1.778,45.3,45.3,45.3,7.8,7.8,7.8,45.3,7.8,32.0,173.0,46.0,0.0,0.0,0.178,0.0,0.0,0.0,0.973,0.0,0.7,47.3,47.2,47.3,51.0,50.5,50.9,37.6,37.7,37.9
IR_SU_NT_W1_H1_C5C4C3_0004.jpg,1920,1080,1.778,52.8,52.8,52.8,10.1,10.1,10.1,52.8,10.1,35.0,185.0,55.0,0.0,0.0,0.207,0.0,0.0,0.0,0.895,0.0,0.7,59.1,60.0,58.2,58.2,57.8,57.2,41.3,42.0,41.6
IR_SU_NT_W1_H1_C5C4_0001.jpg,1920,1080,1.778,52.5,52.5,52.5,10.5,10.5,10.5,52.5,10.5,34.0,184.0,54.0,0.0,0.0,0.206,0.0,0.0,0.0,0.876,0.0,0.71,57.3,58.1,58.2,58.4,58.8,58.9,40.7,40.8,41.0
IR_SU_NT_W1_H1_C5C4_0002.jpg,1920,1080,1.778,45.6,45.6,45.6,9.3,9.3,9.3,45.6,9.3,33.0,182.0,44.0,0.0,0.0,0.179,0.0,0.0,0.0,0.937,0.0,0.7,45.8,45.2,46.6,51.1,52.4,56.3,37.6,37.3,37.7
IR_SU_NT_W1_H1_C5C4_0003.jpg,1920,1080,1.778,45.2,45.2,45.2,7.7,7.7,7.7,45.2,7.7,32.0,180.0,46.0,0.0,0.0,0.177,0.0,0.0,0.0,0.976,0.0,0.7,47.1,47.4,47.1,51.0,50.5,50.8,37.6,37.7,37.9
IR_SU_NT_W1_H1_C5C4_0004.jpg,1920,1080,1.778,49.1,49.1,49.1,8.8,8.8,8.8,49.1,8.8,35.0,165.0,51.0,0.0,0.0,0.192,0.0,0.0,0.0,0.923,0.0,0.7,52.0,52.7,52.2,55.2,55.0,55.1,39.8,39.8,39.7
IR_SU_NT_W1_H1_C5D5E5_0001.jpg,1920,1080,1.778,51.2,51.2,51.2,10.7,10.7,10.7,51.2,10.7,34.0,191.0,52.0,0.0,0.0,0.201,0.0,0.0,0.0,0.893,0.0,0.72,56.9,55.3,55.4,57.7,57.1,57.8,40.5,40.0,40.1
IR_SU_NT_W1_H1_C5D5E5_0002.jpg,1920,1080,1.778,45.6,45.6,45.6,9.4,9.4,9.4,45.6,9.4,31.0,190.0,44.0,0.0,0.0,0.179,0.0,0.0,0.0,0.954,0.0,0.7,51.1,46.9,43.9,53.4,51.9,50.9,38.3,37.6,36.6
IR_SU_NT_W1_H1_C5D5E5_0003.jpg,1920,1080,1.778,46.5,46.5,46.5,8.6,8.6,8.6,46.5,8.6,33.0,189.0,45.0,0.0,0.0,0.182,0.0,0.0,0.0,0.974,0.0,0.71,45.7,49.0,55.1,50.4,51.0,52.0,37.1,38.0,40.1
IR_SU_NT_W1_H1_C5D5E5_0004.jpg,1920,1080,1.778,49.7,49.7,49.7,9.7,9.7,9.7,49.7,9.7,35.0,190.0,49.0,0.0,0.0,0.195,0.0,0.0,0.0,0.916,0.0,0.71,54.9,52.7,51.8,56.1,55.4,55.5,40.8,40.0,39.7
IR_SU_NT_W1_H1_C5E5A1_0001.jpg,1920,1080,1.778,53.0,53.0,53.0,11.0,11.0,11.0,53.0,11.0,34.0,190.0,53.0,0.0,0.0,0.208,0.0,0.0,0.0,0.837,0.0,0.71,54.2,58.9,63.5,56.4,58.8,61.7,39.8,41.2,42.6
IR_SU_NT_W1_H1_C5E5A1_0002.jpg,1920,1080,1.778,48.9,48.9,48.9,12.9,12.9,12.9,48.9,12.9,32.0,193.0,45.0,0.0,0.0,0.192,0.0,0.0,0.0,0.862,0.0,0.75,46.9,49.1,51.3,57.4,59.7,62.1,37.6,37.9,38.3
IR_SU_NT_W1_H1_C5E5A1_0003.jpg,1920,1080,1.778,44.2,44.2,44.2,8.6,8.6,8.6,44.2,8.6,32.0,201.0,42.0,0.0,0.0,0.173,0.0,0.0,0.0,0.976,0.0,0.71,42.5,45.1,47.4,50.5,50.1,50.9,36.5,36.8,37.8
IR_SU_NT_W1_H1_C5E5A1_0004.jpg,1920,1080,1.778,49.2,49.2,49.2,9.4,9.4,9.4,49.2,9.4,35.0,199.0,51.0,0.0,0.0,0.193,0.0,0.0,0.0,0.922,0.0,0.71,53.2,52.1,52.5,55.3,54.9,55.3,39.8,39.7,39.8
IR_SU_NT_W1_H1_C5E5_0001.jpg,1920,1080,1.778,54.2,54.2,54.2,11.6,11.6,11.6,54.2,11.6,34.0,190.0,55.0,0.0,0.0,0.213,0.0,0.0,0.0,0.805,0.0,0.71,63.5,60.9,58.4,61.6,60.1,58.4,42.7,41.7,40.7
IR_SU_NT_W1_H1_C5E5_0002.jpg,1920,1080,1.778,43.0,43.0,43.0,8.9,8.9,8.9,43.0,8.9,32.0,190.0,40.0,0.0,0.0,0.169,0.0,0.0,0.0,0.971,0.0,0.7,43.0,41.5,42.4,50.7,50.3,50.6,36.3,36.1,36.1
IR_SU_NT_W1_H1_C5E5_0003.jpg,1920,1080,1.778,45.7,45.7,45.7,8.0,8.0,8.0,45.7,8.0,32.0,189.0,46.0,0.0,0.0,0.179,0.0,0.0,0.0,0.971,0.0,0.69,50.0,47.5,47.0,51.6,50.9,50.8,38.2,37.8,37.8
IR_SU_NT_W1_H1_C5E5_0004.jpg,1920,1080,1.778,50.9,50.9,50.9,9.6,9.6,9.6,50.9,9.6,35.0,190.0,53.0,0.0,0.0,0.2,0.0,0.0,0.0,0.909,0.0,0.7,54.2,55.3,57.0,56.0,56.3,57.2,40.4,40.6,41.2
IR_SU_NT_W1_H1_C5_0001.jpg,1920,1080,1.778,50.8,50.8,50.8,9.8,9.8,9.8,50.8,9.8,33.0,140.0,51.0,0.0,0.0,0.199,0.0,0.0,0.0,0.898,0.0,0.71,55.5,55.8,53.8,57.7,57.4,56.7,40.1,40.1,39.6
IR_SU_NT_W1_H1_C5_0002.jpg,1920,1080,1.778,43.1,43.1,43.1,8.1,8.1,8.1,43.1,8.1,32.0,131.0,41.0,0.0,0.0,0.169,0.0,0.0,0.0,0.973,0.0,0.69,43.3,42.4,41.6,50.8,50.5,50.5,36.4,36.2,36.1
IR_SU_NT_W1_H1_C5_0003.jpg,1920,1080,1.778,42.9,42.9,42.9,7.7,7.7,7.7,42.9,7.7,32.0,131.0,41.0,0.0,0.0,0.168,0.0,0.0,0.0,0.98,0.0,0.69,42.5,41.9,42.3,50.1,49.6,50.1,36.5,36.4,36.5
IR_SU_NT_W1_H1_C5_0004.jpg,1920,1080,1.778,50.3,50.3,50.3,9.2,9.2,9.2,50.3,9.2,35.0,185.0,52.0,0.0,0.0,0.197,0.0,0.0,0.0,0.915,0.0,0.7,53.6,54.5,55.1,55.6,55.8,56.6,40.2,40.4,40.7
IR_SU_NT_W1_H1_D1A1B5_0001.jpg,1920,1080,1.778,51.1,51.1,51.1,10.1,10.1,10.1,51.1,10.1,34.0,195.0,52.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.71,54.0,56.0,56.9,56.8,57.3,57.6,39.8,40.3,40.7
IR_SU_NT_W1_H1_D1A1B5_0002.jpg,1920,1080,1.778,46.8,46.8,46.8,9.0,9.0,9.0,46.8,9.0,32.0,202.0,46.0,0.0,0.0,0.184,0.0,0.0,0.0,0.94,0.0,0.7,50.2,49.7,46.9,54.6,53.7,52.2,38.3,38.2,37.6
IR_SU_NT_W1_H1_D1A1B5_0003.jpg,1920,1080,1.778,44.2,44.2,44.2,9.6,9.6,9.6,44.2,9.6,32.0,206.0,42.0,0.0,0.0,0.173,0.0,0.0,0.0,0.975,0.0,0.72,47.4,43.6,41.9,50.6,50.2,53.2,37.6,36.8,36.4
IR_SU_NT_W1_H1_D1A1B5_0004.jpg,1920,1080,1.778,52.7,52.7,52.7,13.1,13.1,13.1,52.7,13.1,33.0,203.0,50.0,0.0,0.0,0.206,0.0,0.0,0.0,0.821,0.0,0.76,56.3,59.5,53.9,59.6,62.8,59.5,40.6,42.1,39.5
IR_SU_NT_W1_H1_D1A1_0001.jpg,1920,1080,1.778,55.2,55.2,55.2,11.6,11.6,11.6,55.2,11.6,34.0,199.0,57.0,0.0,0.0,0.217,0.0,0.0,0.0,0.748,0.0,0.71,62.0,63.2,61.5,61.4,61.9,61.0,42.1,42.2,41.7
IR_SU_NT_W1_H1_D1A1_0002.jpg,1920,1080,1.778,50.1,50.1,50.1,11.7,11.7,11.7,50.1,11.7,31.0,206.0,49.0,0.0,0.0,0.196,0.0,0.0,0.0,0.868,0.0,0.73,52.5,51.6,52.9,59.7,59.5,58.8,38.8,38.5,38.6
IR_SU_NT_W1_H1_D1A1_0003.jpg,1920,1080,1.778,45.3,45.3,45.3,8.0,8.0,8.0,45.3,8.0,32.0,196.0,46.0,0.0,0.0,0.178,0.0,0.0,0.0,0.973,0.0,0.7,47.0,46.9,48.1,50.9,50.6,51.1,37.6,37.7,38.0
IR_SU_NT_W1_H1_D1A1_0004.jpg,1920,1080,1.778,50.6,50.6,50.6,10.0,10.0,10.0,50.6,10.0,34.0,204.0,52.0,0.0,0.0,0.198,0.0,0.0,0.0,0.911,0.0,0.73,53.7,54.5,55.5,55.6,56.0,58.6,40.2,40.4,40.8
IR_SU_NT_W1_H1_D1B1C5_0001.jpg,1920,1080,1.778,56.2,56.2,56.2,12.7,12.7,12.7,56.2,12.7,34.0,195.0,58.0,0.0,0.0,0.22,0.0,0.0,0.0,0.661,0.0,0.71,67.6,65.8,62.3,61.9,61.9,60.5,42.7,42.0,40.8
IR_SU_NT_W1_H1_D1B1C5_0002.jpg,1920,1080,1.778,48.6,48.6,48.6,10.5,10.5,10.5,48.6,10.5,31.0,195.0,48.0,0.0,0.0,0.191,0.0,0.0,0.0,0.904,0.0,0.7,56.1,53.8,51.2,55.3,54.5,53.7,38.2,37.8,36.8
IR_SU_NT_W1_H1_D1B1C5_0003.jpg,1920,1080,1.778,48.8,48.8,48.8,10.8,10.8,10.8,48.8,10.8,33.0,209.0,51.0,0.0,0.0,0.192,0.0,0.0,0.0,0.932,0.0,0.72,54.2,54.6,54.4,53.6,53.6,55.3,37.8,37.9,38.1
IR_SU_NT_W1_H1_D1B1C5_0004.jpg,1920,1080,1.778,55.3,55.3,55.3,12.8,12.8,12.8,55.3,12.8,33.0,205.0,58.0,0.0,0.0,0.217,0.0,0.0,0.0,0.714,0.0,0.73,63.6,64.2,65.4,60.0,60.3,59.9,40.8,41.8,41.8
IR_SU_NT_W1_H1_D1B1_0001.jpg,1920,1080,1.778,55.9,55.9,55.9,13.2,13.2,13.2,55.9,13.2,34.0,209.0,57.0,0.0,0.0,0.219,0.0,0.0,0.0,0.699,0.0,0.73,65.7,63.4,63.2,62.7,62.2,62.3,41.8,41.0,40.9
IR_SU_NT_W1_H1_D1B1_0002.jpg,1920,1080,1.778,46.1,46.1,46.1,10.2,10.2,10.2,46.1,10.2,31.0,191.0,44.0,0.0,0.0,0.181,0.0,0.0,0.0,0.936,0.0,0.7,49.5,48.8,49.6,53.2,52.9,53.1,36.1,36.1,36.1
IR_SU_NT_W1_H1_D1B1_0003.jpg,1920,1080,1.778,48.6,48.6,48.6,9.9,9.9,9.9,48.6,9.9,33.0,193.0,51.0,0.0,0.0,0.191,0.0,0.0,0.0,0.936,0.0,0.7,54.3,54.3,54.2,53.6,53.7,53.3,37.9,37.9,38.0
IR_SU_NT_W1_H1_D1B1_0004.jpg,1920,1080,1.778,54.9,54.9,54.9,12.8,12.8,12.8,54.9,12.8,33.0,194.0,54.0,0.0,0.0,0.215,0.0,0.0,0.0,0.719,0.0,0.72,62.2,64.0,64.2,60.7,60.1,60.3,40.1,40.9,41.8
IR_SU_NT_W1_H1_D1C1_0001.jpg,1920,1080,1.778,51.1,51.1,51.1,10.0,10.0,10.0,51.1,10.0,34.0,183.0,52.0,0.0,0.0,0.2,0.0,0.0,0.0,0.893,0.0,0.71,56.2,55.0,55.3,57.5,57.4,57.8,40.4,40.0,40.1
IR_SU_NT_W1_H1_D1C1_0002.jpg,1920,1080,1.778,44.0,44.0,44.0,7.8,7.8,7.8,44.0,7.8,32.0,182.0,43.0,0.0,0.0,0.173,0.0,0.0,0.0,0.974,0.0,0.7,43.4,44.8,45.7,50.5,50.1,50.5,36.7,37.0,37.4
IR_SU_NT_W1_H1_D1C1_0003.jpg,1920,1080,1.778,49.4,49.4,49.4,9.4,9.4,9.4,49.4,9.4,32.0,255.0,49.0,0.0,0.0,0.194,0.0,0.0,0.0,0.946,0.0,0.7,59.8,54.4,50.5,55.3,53.0,52.1,41.2,39.3,38.7
IR_SU_NT_W1_H1_D1C1_0004.jpg,1920,1080,1.778,52.1,52.1,52.1,12.1,12.1,12.1,52.1,12.1,33.0,184.0,49.0,0.0,0.0,0.204,0.0,0.0,0.0,0.82,0.0,0.73,55.9,54.3,56.7,62.6,58.8,59.3,41.2,39.6,40.2
IR_SU_NT_W1_H1_D1D5D4_0001.jpg,1920,1080,1.778,51.1,51.1,51.1,10.2,10.2,10.2,51.1,10.2,33.0,184.0,52.0,0.0,0.0,0.2,0.0,0.0,0.0,0.892,0.0,0.72,55.2,55.5,55.8,57.7,57.4,57.7,40.0,40.0,40.2
IR_SU_NT_W1_H1_D1D5D4_0002.jpg,1920,1080,1.778,50.2,50.2,50.2,12.1,12.1,12.1,50.2,12.1,31.0,192.0,49.0,0.0,0.0,0.197,0.0,0.0,0.0,0.867,0.0,0.74,52.8,51.5,53.7,60.5,59.0,58.3,38.9,38.5,38.6
IR_SU_NT_W1_H1_D1D5D4_0003.jpg,1920,1080,1.778,63.9,63.9,63.9,16.2,16.2,16.2,63.9,16.2,35.0,184.0,58.0,0.0,0.0,0.25,0.0,0.0,0.0,0.62,0.0,0.81,84.8,87.7,77.9,56.9,59.2,59.7,50.2,50.2,48.0
IR_SU_NT_W1_H1_D1D5D4_0004.jpg,1920,1080,1.778,49.0,49.0,49.0,9.2,9.2,9.2,49.0,9.2,34.0,185.0,49.0,0.0,0.0,0.192,0.0,0.0,0.0,0.92,0.0,0.71,51.9,51.9,52.5,55.5,55.0,55.3,39.8,39.5,39.8
IR_SU_NT_W1_H1_D1D5_0001.jpg,1920,1080,1.778,51.4,51.4,51.4,10.3,10.3,10.3,51.4,10.3,34.0,186.0,52.0,0.0,0.0,0.202,0.0,0.0,0.0,0.874,0.0,0.71,58.0,56.1,53.8,58.8,58.2,57.0,40.7,40.3,39.7
IR_SU_NT_W1_H1_D1D5_0002.jpg,1920,1080,1.778,43.1,43.1,43.1,8.6,8.6,8.6,43.1,8.6,32.0,183.0,40.0,0.0,0.0,0.169,0.0,0.0,0.0,0.972,0.0,0.7,41.7,42.0,43.3,50.5,50.5,50.8,36.0,36.2,36.4
IR_SU_NT_W1_H1_D1D5_0003.jpg,1920,1080,1.778,44.5,44.5,44.5,8.5,8.5,8.5,44.5,8.5,32.0,190.0,43.0,0.0,0.0,0.174,0.0,0.0,0.0,0.978,0.0,0.71,42.7,46.2,48.3,50.2,50.1,51.1,36.5,37.0,38.1
IR_SU_NT_W1_H1_D1E1A1_0001.jpg,1920,1080,1.778,50.9,50.9,50.9,10.3,10.3,10.3,50.9,10.3,34.0,203.0,52.0,0.0,0.0,0.2,0.0,0.0,0.0,0.895,0.0,0.72,55.5,55.9,54.1,58.5,57.5,56.8,40.2,40.1,39.7
IR_SU_NT_W1_H1_D1E1A1_0002.jpg,1920,1080,1.778,51.8,51.8,51.8,13.2,13.2,13.2,51.8,13.2,32.0,206.0,50.0,0.0,0.0,0.203,0.0,0.0,0.0,0.836,0.0,0.75,55.6,55.1,51.7,64.5,62.0,59.6,39.5,39.6,38.6
IR_SU_NT_W1_H1_D1E1A1_0003.jpg,1920,1080,1.778,42.9,42.9,42.9,8.1,8.1,8.1,42.9,8.1,32.0,201.0,41.0,0.0,0.0,0.168,0.0,0.0,0.0,0.978,0.0,0.7,42.0,41.9,42.5,50.3,49.6,50.3,36.4,36.4,36.5
IR_SU_NT_W1_H1_D1E1A1_0004.jpg,1920,1080,1.778,52.5,52.5,52.5,11.3,11.3,11.3,52.5,11.3,33.0,204.0,53.0,0.0,0.0,0.206,0.0,0.0,0.0,0.849,0.0,0.74,56.8,57.3,59.2,59.1,58.4,59.4,40.0,40.6,41.6
IR_SU_NT_W1_H1_D1_0001.jpg,1920,1080,1.778,53.6,53.6,53.6,11.2,11.2,11.2,53.6,11.2,33.0,183.0,54.0,0.0,0.0,0.21,0.0,0.0,0.0,0.815,0.0,0.71,60.1,58.9,58.7,60.4,60.6,60.3,41.4,40.9,40.9
IR_SU_NT_W1_H1_D1_0002.jpg,1920,1080,1.778,51.0,51.0,51.0,12.2,12.2,12.2,51.0,12.2,32.0,187.0,50.0,0.0,0.0,0.2,0.0,0.0,0.0,0.85,0.0,0.73,55.4,52.7,51.7,62.4,60.3,59.2,39.5,39.1,38.4
IR_SU_NT_W1_H1_D1_0003.jpg,1920,1080,1.778,45.4,45.4,45.4,7.5,7.5,7.5,45.4,7.5,33.0,180.0,46.0,0.0,0.0,0.178,0.0,0.0,0.0,0.975,0.0,0.69,47.7,47.7,47.7,50.8,50.5,50.6,37.9,37.9,38.0
IR_SU_NT_W1_H1_D1_0004.jpg,1920,1080,1.778,51.8,51.8,51.8,11.7,11.7,11.7,51.8,11.7,34.0,181.0,49.0,0.0,0.0,0.203,0.0,0.0,0.0,0.831,0.0,0.72,54.1,55.8,56.8,61.5,58.7,58.7,40.0,40.0,40.5
IR_SU_NT_W1_H1_D2A2B4_0001.jpg,1920,1080,1.778,54.2,54.2,54.2,12.1,12.1,12.1,54.2,12.1,35.0,203.0,55.0,0.0,0.0,0.213,0.0,0.0,0.0,0.809,0.0,0.73,56.2,63.4,63.2,57.7,60.4,62.0,40.6,42.1,42.5
IR_SU_NT_W1_H1_D2A2B4_0002.jpg,1920,1080,1.778,50.6,50.6,50.6,14.0,14.0,14.0,50.6,14.0,32.0,212.0,48.0,0.0,0.0,0.199,0.0,0.0,0.0,0.863,0.0,0.76,52.3,52.0,53.0,60.1,58.9,63.5,38.8,38.5,38.6
IR_SU_NT_W1_H1_D2A2B4_0004.jpg,1920,1080,1.778,51.3,51.3,51.3,9.8,9.8,9.8,51.3,9.8,35.0,202.0,52.0,0.0,0.0,0.201,0.0,0.0,0.0,0.911,0.0,0.71,57.8,56.5,54.2,57.8,56.4,55.9,41.4,41.1,40.6
IR_SU_NT_W1_H1_D2A2_0001.jpg,1920,1080,1.778,54.9,54.9,54.9,11.4,11.4,11.4,54.9,11.4,34.0,197.0,57.0,0.0,0.0,0.215,0.0,0.0,0.0,0.787,0.0,0.71,61.9,63.5,60.4,60.6,61.2,59.9,42.2,42.5,41.6
IR_SU_NT_W1_H1_D2A2_0002.jpg,1920,1080,1.778,52.2,52.2,52.2,13.6,13.6,13.6,52.2,13.6,32.0,191.0,50.0,0.0,0.0,0.205,0.0,0.0,0.0,0.825,0.0,0.75,52.5,54.9,55.2,62.7,64.0,63.0,38.6,39.6,39.4
IR_SU_NT_W1_H1_D2A2_0003.jpg,1920,1080,1.778,54.6,54.6,54.6,12.7,12.7,12.7,54.6,12.7,34.0,184.0,51.0,0.0,0.0,0.214,0.0,0.0,0.0,0.809,0.0,0.79,60.2,65.3,73.8,52.3,53.2,54.1,41.3,43.4,47.7
IR_SU_NT_W1_H1_D2A2_0004.jpg,1920,1080,1.778,52.8,52.8,52.8,10.8,10.8,10.8,52.8,10.8,34.0,199.0,54.0,0.0,0.0,0.207,0.0,0.0,0.0,0.871,0.0,0.72,56.9,59.1,59.8,59.5,58.0,57.9,40.3,41.3,42.1
IR_SU_NT_W1_H1_D2B2C4_0001.jpg,1920,1080,1.778,53.0,53.0,53.0,12.5,12.5,12.5,53.0,12.5,34.0,193.0,54.0,0.0,0.0,0.208,0.0,0.0,0.0,0.8,0.0,0.73,60.9,60.1,59.0,59.1,58.5,59.7,40.2,39.7,39.5
IR_SU_NT_W1_H1_D2B2C4_0002.jpg,1920,1080,1.778,52.4,52.4,52.4,12.5,12.5,12.5,52.4,12.5,32.0,187.0,52.0,0.0,0.0,0.205,0.0,0.0,0.0,0.82,0.0,0.72,58.0,61.5,58.9,59.0,58.7,58.0,38.8,39.7,39.0
IR_SU_NT_W1_H1_D2B2C4_0003.jpg,1920,1080,1.778,48.7,48.7,48.7,10.9,10.9,10.9,48.7,10.9,32.0,186.0,50.0,0.0,0.0,0.191,0.0,0.0,0.0,0.93,0.0,0.71,54.7,54.5,53.9,54.3,54.1,53.4,37.9,37.7,37.8
IR_SU_NT_W1_H1_D2B2C4_0004.jpg,1920,1080,1.778,51.9,51.9,51.9,11.7,11.7,11.7,51.9,11.7,35.0,194.0,53.0,0.0,0.0,0.204,0.0,0.0,0.0,0.828,0.0,0.72,57.9,58.2,58.3,58.0,57.7,58.4,39.8,39.7,39.6
IR_SU_NT_W1_H1_D2B2_0001.jpg,1920,1080,1.778,56.4,56.4,56.4,13.5,13.5,13.5,56.4,13.5,34.0,201.0,58.0,0.0,0.0,0.221,0.0,0.0,0.0,0.659,0.0,0.73,67.4,67.2,62.3,63.0,61.5,60.5,42.7,42.0,40.8
IR_SU_NT_W1_H1_D2B2_0002.jpg,1920,1080,1.778,53.7,53.7,53.7,14.1,14.1,14.1,53.7,14.1,32.0,186.0,53.0,0.0,0.0,0.21,0.0,0.0,0.0,0.778,0.0,0.76,57.2,58.7,60.0,62.6,62.8,64.3,38.5,39.4,39.4
IR_SU_NT_W1_H1_D2B2_0003.jpg,1920,1080,1.778,60.7,60.7,60.7,14.6,14.6,14.6,60.7,14.6,35.0,191.0,59.0,0.0,0.0,0.238,0.0,0.0,0.0,0.538,0.0,0.72,84.9,74.8,67.2,62.2,60.9,58.7,49.2,45.4,43.0
IR_SU_NT_W1_H1_D2B2_0004.jpg,1920,1080,1.778,54.5,54.5,54.5,12.2,12.2,12.2,54.5,12.2,35.0,189.0,57.0,0.0,0.0,0.214,0.0,0.0,0.0,0.779,0.0,0.71,61.2,62.8,63.6,58.9,60.2,59.2,40.8,41.2,42.3
IR_SU_NT_W1_H1_D2C2_0001.jpg,1920,1080,1.778,52.7,52.7,52.7,11.4,11.4,11.4,52.7,11.4,34.0,176.0,54.0,0.0,0.0,0.207,0.0,0.0,0.0,0.869,0.0,0.73,58.7,58.6,58.0,58.6,58.6,59.0,40.8,40.8,40.9
IR_SU_NT_W1_H1_D2C2_0002.jpg,1920,1080,1.778,45.7,45.7,45.7,9.7,9.7,9.7,45.7,9.7,32.0,203.0,44.0,0.0,0.0,0.179,0.0,0.0,0.0,0.933,0.0,0.71,46.2,45.3,46.6,51.3,52.7,56.8,37.5,37.4,37.7
IR_SU_NT_W1_H1_D2C2_0003.jpg,1920,1080,1.778,45.6,45.6,45.6,9.1,9.1,9.1,45.6,9.1,33.0,181.0,46.0,0.0,0.0,0.179,0.0,0.0,0.0,0.971,0.0,0.72,46.9,47.8,49.8,50.8,50.8,50.9,37.7,37.9,38.0
